Year,Month,Season,District,Best_Crop_To_Plant,Type_of_Crop,Soil_Type,Soil_PH_Low,Soil_PH_High,Crop_Duration_Min_Days,Crop_Duration_Max_Days,Rainfall_mm,Max_Temp_C,Min_Temp_C,Water_Required_Min_mm,Water_Required_Max_mm
2024,Jan,Navarai/Kodai,THENI,pumpkin,vegetables,Loamy soil/ Lateritic soil,6.0,7.0,115.0,120.0,563.74,25.63,16.96,900.0,1200.0
2024,Mar,Navarai/Kodai,ARIYALUR,guinea grass,forage crops,Well drained sandy loam and clayey loam soils ,5.0,7.0,45.0,55.0,273.64,34.41,14.25,1000.0,480.0
2025,Jul,Kuruvai/Sornavari,THENI,greengram,pulses,well-drained sandy loams or sandy soils ,6.5,7.5,100.0,100.0,269.43,31.77,24.9,850.0,1000.0
2024,Oct,Samba/Thaladi,SALEM,radish,Root&tuber,Well grained deep loamy moist and alluviual soil,5.5,6.8,21.0,21.0,493.52,23.26,13.1,1000.0,1000.0
2024,Aug,Kuruvai/Sornavari,SIVAGANGAI,fieldlablab,pulses,Well drained loamy soil,6.2,7.0,105.0,105.0,317.01,25.58,19.22,650.0,1000.0
2024,Jul,Kuruvai/Sornavari,THIRUVALLUR,cowpea,pulses, well-drained sandy loams or sandy soils ,5.0,6.5,60.0,90.0,465.3,28.59,21.07,400.0,700.0
2023,Feb,Navarai/Kodai,NAMAKAL,cauliflower,colecrops,LoamySandy,6.5,6.8,55.0,100.0,318.67,31.87,10.0,380.0,500.0
2022,Jun,Kuruvai/Sornavari,RAMANATHANPURAM,carrot,Root&tuber,light or sandy loam soil,6.0,7.0,75.0,75.0,255.34,24.88,16.47,1000.0,1000.0
2024,Sep,Kuruvai/Sornavari,VELLORE,maize,millets,temperate podzols to the leached red soils of the tropics. ,5.5,7.0,105.0,110.0,256.31,25.51,18.31,500.0,800.0
2024,Dec,Samba/Thaladi,ARIYALUR,dioscorea,Root&tuber,well-drained soil,6.0,6.5,270.0,300.0,257.72,30.43,30.0,1000.0,2000.0
2022,Dec,Samba/Thaladi,DINDIGUL,lablab,vegetables,Well drained loamy soil,6.5,8.5,70.0,75.0,380.95,36.48,20.59,900.0,1200.0
2022,Jul,Kuruvai/Sornavari,COIMBATORE,soundal,forage crops,Well drained sandy loam and clayey loam soils ,5.5,7.5,40.0,80.0,224.49,32.49,23.54,500.0,480.0
2021,Oct,Samba/Thaladi,VIRUDHUNAGAR,Mint,minor vegetables,Loamy soil,6.5,7.0,100.0,120.0,381.45,25.14,19.56,1000.0,1100.0
2025,Apr,Navarai/Kodai,KRISHNAGIRI,groundnut,oil seeds,Well-drained sandy loam or sandy clay loam soil ,6.5,7.0,140.0,150.0,257.46,43.07,12.0,500.0,700.0
2022,Dec,Samba/Thaladi,SIVAGANGAI,Chekurmanis,minor vegetables,Sandy loam,5.5,7.5,90.0,120.0,672.15,36.61,28.77,900.0,1200.0
2022,Apr,Navarai/Kodai,SALEM,Turnip,minor vegetables,Loamy soil,5.5,6.8,42.0,56.0,259.46,24.7,11.55,900.0,1200.0
2023,Jan,Navarai/Kodai,VIRUDHUNAGAR,Coccinia,minor vegetables,Sandy loam,6.0,6.5,90.0,90.0,509.35,30.42,19.14,900.0,1200.0
2021,Jan,Navarai/Kodai,CUDDALORE,bottle gourd,vegetables,Sandy loam,6.0,6.7,120.0,120.0,701.39,26.09,22.41,900.0,1200.0
2021,Nov,Samba/Thaladi,SIVAGANGAI,bottle gourd,vegetables,Sandy loam,6.0,6.7,120.0,120.0,446.8,27.71,22.32,900.0,1200.0
2023,Apr,Navarai/Kodai,THIRUPPUR,ragi,millets,"red, black, sandy, loamy and shallow black soils.",5.0,8.2,100.0,120.0,710.85,27.93,15.46,700.0,1200.0
2023,Jul,Kuruvai/Sornavari,NAGAPATTINAM,muyal masal,forage crops,Well drained sandy loam and clayey loam soils ,5.5,7.5,75.0,65.0,143.72,32.18,23.09,500.0,480.0
2022,Jul,Kuruvai/Sornavari,TANJORE,Knol-khol,minor vegetables,Sandy loam,5.5,7.0,50.0,65.0,575.65,32.73,18.08,900.0,1200.0
2023,May,Navarai/Kodai,RAMANATHANPURAM,radish,Root&tuber,Well grained deep loamy moist and alluviual soil,5.5,6.8,21.0,21.0,572.22,24.61,10.61,1000.0,1000.0
2025,May,Navarai/Kodai,DHARMAPURI,cowpea,pulses, well-drained sandy loams or sandy soils ,5.0,6.5,60.0,90.0,417.24,30.6,20.34,400.0,700.0
2022,Aug,Kuruvai/Sornavari,THE NILGRIS,paprika,vegetables,Sandy loam,5.8,6.5,160.0,180.0,642.63,29.14,26.87,700.0,1000.0
2024,Jul,Kuruvai/Sornavari,KRISHNAGIRI,ash gourd,vegetables,Sandy loam,6.0,6.7,120.0,120.0,316.6,29.77,25.57,900.0,1200.0
2025,Jul,Kuruvai/Sornavari,THENI,Phaseolus lunatus,minor vegetables,Sandy loam,6.0,6.8,90.0,90.0,266.32,27.47,14.96,900.0,2000.0
2025,Jul,Kuruvai/Sornavari,ERODE,rice,cereals,Alluvia or loamy and clayey soil,5.0,8.0,150.0,150.0,627.04,41.18,19.32,900.0,2500.0
2024,Sep,Kuruvai/Sornavari,ERODE,french bean,vegetables,Well drained loamy soil,5.5,6.0,40.0,50.0,334.64,27.75,12.49,900.0,1200.0
2023,Aug,Kuruvai/Sornavari,KRISHNAGIRI,ash gourd,vegetables,Sandy loam,6.0,6.7,120.0,120.0,705.47,28.62,25.96,900.0,1200.0
2024,Jun,Kuruvai/Sornavari,CAUVERY,sugarbeet,sugar crops,Well drained sandy loam and clayey loam soils ,6.0,8.0,150.0,180.0,449.03,25.47,15.87,600.0,800.0
2024,Jun,Kuruvai/Sornavari,KRISHNAGIRI,niger,oil seeds,"Loams, silt loams, clay loams, or silty clay loams",5.2,7.3,80.0,80.0,639.66,25.0,15.24,1000.0,1300.0
2022,Feb,Navarai/Kodai,KANYAKUMARI,curry leaf,greenleafy,Red sandy loam,5.2,5.5,90.0,85.0,338.39,37.13,24.66,1000.0,1000.0
2023,Dec,Samba/Thaladi,CHENGLEPUT,curry leaf,greenleafy,Red sandy loam,5.2,5.5,90.0,85.0,653.08,37.77,28.2,1000.0,1000.0
2021,Nov,Samba/Thaladi,TIRUVARUR,peas,vegetables,Sandy loam,6.5,7.5,60.0,70.0,300.95,29.55,14.31,900.0,1200.0
2023,Dec,Samba/Thaladi,THOOTHUKUDI,bottle gourd,vegetables,Sandy loam,6.0,6.7,120.0,120.0,710.84,28.77,21.95,900.0,1200.0
2021,Jul,Kuruvai/Sornavari,CHENGLEPUT,celery,greenleafy,Silt Loam to loamy,6.0,8.5,120.0,150.0,528.8,30.06,12.32,1000.0,1000.0
2024,Nov,Samba/Thaladi,KARUR,fieldlablab,pulses,Well drained loamy soil,6.2,7.0,105.0,105.0,349.78,31.93,22.23,650.0,1000.0
2025,Jun,Kuruvai/Sornavari,TIRUVARUR,ribbed gourd,vegetables,Sandy Loam,6.5,7.5,125.0,125.0,795.5,30.94,23.52,900.0,1200.0
2021,Feb,Navarai/Kodai,THIRUPPUR,guinea grass,forage crops,Well drained sandy loam and clayey loam soils ,5.0,7.0,45.0,55.0,297.99,35.54,13.37,1000.0,480.0
2024,Aug,Kuruvai/Sornavari,THIRUCHIRAPALLI,small onion,bulbvegetables,Sandy loam,6.0,7.0,70.0,90.0,372.85,25.53,16.69,650.0,750.0
2025,Mar,Navarai/Kodai,KANYAKUMARI,Bread fruit,minor vegetables,Sandy loam,6.1,7.4,100.0,100.0,1083.69,34.57,19.38,2030.0,2540.0
2025,Oct,Samba/Thaladi,CHENGLEPUT,capsicum,vegetables,Loamy soil/ Lateritic soil,5.5,7.0,60.0,60.0,764.86,31.33,13.89,500.0,1200.0
2025,Jan,Navarai/Kodai,VILLUPURAM,greengram,pulses,well-drained sandy loams or sandy soils ,6.5,7.5,100.0,100.0,340.79,36.13,26.77,850.0,1000.0
2024,May,Navarai/Kodai,VILLUPURAM,Knol-khol,minor vegetables,Sandy loam,5.5,7.0,50.0,65.0,717.15,29.69,15.13,900.0,1200.0
2022,Apr,Navarai/Kodai,TANJORE,cucumber,vegetables,Loamy,6.5,7.5,120.0,120.0,952.61,32.93,28.95,1200.0,1500.0
2024,Oct,Samba/Thaladi,MADURAI,Pearl millet,millets,"clay, clay loam, or sandy loam soils",5.5,7.5,75.0,85.0,276.37,44.37,16.89,350.0,500.0
2024,Jul,Kuruvai/Sornavari,KANCHEEPURAM,Turnip,minor vegetables,Loamy soil,5.5,6.8,42.0,56.0,259.97,21.03,13.97,900.0,1200.0
2023,Jan,Navarai/Kodai,DHARMAPURI,dioscorea,Root&tuber,well-drained soil,6.0,6.5,270.0,300.0,1109.65,31.52,30.0,1000.0,2000.0
2022,Jul,Kuruvai/Sornavari,KANCHEEPURAM,Ceylon spinach,minor vegetables,Sandy loam,6.5,7.0,40.0,50.0,412.17,24.52,11.8,900.0,1200.0
2025,May,Navarai/Kodai,DHARMAPURI,kudirai masi,forage crops,Well drained sandy loam and clayey loam soils ,6.5,7.5,45.0,55.0,140.68,34.81,28.89,300.0,350.0
2022,Jun,Kuruvai/Sornavari,KANYAKUMARI,onion,vegetables, Any Loamy,5.8,6.5,100.0,120.0,208.19,25.9,20.69,350.0,550.0
2024,Apr,Navarai/Kodai,MADURAI,fodder maize,forage crops,Well drained sandy loam and clayey loam soils ,5.5,8.0,60.0,70.0,148.08,40.17,12.74,500.0,480.0
2023,Jun,Kuruvai/Sornavari,THE NILGRIS,bitter gourd,vegetables,Well drained loamy soil,6.5,7.0,55.0,60.0,672.92,27.8,26.65,900.0,1200.0
2021,Mar,Navarai/Kodai,ERODE,greengram,pulses,well-drained sandy loams or sandy soils ,6.5,7.5,100.0,100.0,420.51,35.48,28.46,850.0,1000.0
2025,Apr,Navarai/Kodai,DHARMAPURI,fieldlablab,pulses,Well drained loamy soil,6.2,7.0,105.0,105.0,409.35,28.97,20.06,650.0,1000.0
2022,Dec,Samba/Thaladi,THIRUPPUR,Phaseolus lunatus,minor vegetables,Sandy loam,6.0,6.8,90.0,90.0,459.69,27.84,19.68,900.0,2000.0
2024,Jul,Kuruvai/Sornavari,RAMANATHANPURAM,kollukattai pullu,forage crops,Well drained sandy loam and clayey loam soils ,7.0,7.5,45.0,55.0,234.79,26.17,24.95,500.0,480.0
2023,Jun,Kuruvai/Sornavari,RAMANATHANPURAM,bengalgram,pulses,medium to heavy black soil,5.5,7.0,90.0,120.0,300.16,31.33,22.53,650.0,1000.0
2023,Sep,Kuruvai/Sornavari,ARIYALUR,snake gourd,vegetables,Loamy soil/ Lateritic soil,6.0,6.7,90.0,90.0,736.93,25.42,17.95,900.0,1200.0
2022,Aug,Kuruvai/Sornavari,SALEM,sugarcane,sugar crops,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,6.5,8.0,300.0,330.0,1336.57,28.03,21.32,1500.0,2500.0
2021,Oct,Samba/Thaladi,THIRUVALLUR,Asparagus,minor vegetables,Sandy loam,6.0,6.7,730.0,730.0,523.15,28.64,15.73,900.0,1200.0
2024,Jul,Kuruvai/Sornavari,PUDUKKOTTAI,radish,Root&tuber,Well grained deep loamy moist and alluviual soil,5.5,6.8,21.0,21.0,363.85,22.13,13.78,1000.0,1000.0
2024,Sep,Kuruvai/Sornavari,TIRUVARUR,jute,fibre crop,Sandy and Clay Loam,6.0,7.5,120.0,140.0,785.25,34.54,28.48,1000.0,1300.0
2024,Jun,Kuruvai/Sornavari,KARUR,ragi,millets,"red, black, sandy, loamy and shallow black soils.",5.0,8.2,100.0,120.0,486.81,28.95,10.85,700.0,1200.0
2024,Jun,Kuruvai/Sornavari,HILLY REGIONS OF SHEVROY,muskmelon,vegetables,Sandy Loam,6.5,7.5,70.0,100.0,548.71,30.85,25.28,900.0,1200.0
2024,Aug,Kuruvai/Sornavari,KANYAKUMARI,annual moringa,vegetables,Sandy loam,6.5,8.0,210.0,240.0,619.47,35.54,29.19,900.0,1200.0
2023,May,Navarai/Kodai,THIRUPPUR,blackgram,pulses,sandy soils to heavy cotton soils,6.5,7.8,70.0,75.0,299.82,38.64,20.12,600.0,1000.0
2022,Jan,Navarai/Kodai,TIRUVARUR,ash gourd,vegetables,Sandy loam,6.0,6.7,120.0,120.0,374.66,26.79,26.76,900.0,1200.0
2023,Jan,Navarai/Kodai,COIMBATORE,celery,greenleafy,Silt Loam to loamy,6.0,8.5,120.0,150.0,429.49,30.71,11.73,1000.0,1000.0
2021,Jul,Kuruvai/Sornavari,NAMAKAL,bengalgram,pulses,medium to heavy black soil,5.5,7.0,90.0,120.0,519.51,31.55,20.63,650.0,1000.0
2021,Aug,Kuruvai/Sornavari,JAWAD HILLS,Lettuce,minor vegetables,Sandy loam,6.0,6.5,45.0,55.0,428.18,24.53,18.85,900.0,1200.0
2024,Aug,Kuruvai/Sornavari,HILLY REGIONS OF SHEVROY,guinea grass,forage crops,Well drained sandy loam and clayey loam soils ,5.0,7.0,45.0,55.0,307.77,36.09,13.46,1000.0,480.0
2022,Feb,Navarai/Kodai,HILLY REGIONS OF SHEVROY,onion,vegetables, Any Loamy,5.8,6.5,100.0,120.0,227.47,25.02,22.12,350.0,550.0
2022,Jun,Kuruvai/Sornavari,THOOTHUKUDI,elephant foot yam,Root&tuber,Rich red loamy soil,5.5,7.0,240.0,240.0,278.49,36.14,23.75,1000.0,1500.0
2025,Nov,Samba/Thaladi,DINDIGUL,small onion,bulbvegetables,Sandy loam,6.0,7.0,70.0,90.0,267.18,25.63,14.84,650.0,750.0
2022,Nov,Samba/Thaladi,JAWAD HILLS,Celery,minor vegetables,Sandy loam,5.8,6.8,120.0,150.0,621.89,22.57,13.2,900.0,1200.0
2021,Jan,Navarai/Kodai,DINDIGUL,Chinese cabbage,minor vegetables,Sandy loam,5.5,7.0,50.0,80.0,317.7,24.15,19.44,900.0,1200.0
2023,Sep,Kuruvai/Sornavari,KANCHEEPURAM,gherkins,vegetables,Sandy loam,5.8,7.0,90.0,90.0,577.05,32.77,18.03,900.0,1200.0
2021,Jun,Kuruvai/Sornavari,NAGAPATTINAM,amaranthus,greenleafy,Silt Loam to loamy,6.5,7.5,70.0,75.0,320.39,25.74,20.26,1000.0,1000.0
2021,Nov,Samba/Thaladi,THE NILGRIS,fodder cumbu,forage crops,Well drained sandy loam and clayey loam soils ,4.0,7.5,45.0,120.0,168.75,33.93,24.3,500.0,480.0
2024,May,Navarai/Kodai,NAMAKAL,broadbean,vegetables,Well drained loamy soil,5.5,6.0,80.0,100.0,250.47,24.14,12.09,900.0,1200.0
2022,Aug,Kuruvai/Sornavari,THIRUNELVELI,elephant foot yam,Root&tuber,Rich red loamy soil,5.5,7.0,240.0,240.0,935.44,35.29,24.15,1000.0,1500.0
2021,May,Navarai/Kodai,NAGAPATTINAM,Asparagus,minor vegetables,Sandy loam,6.0,6.7,730.0,730.0,598.06,26.48,16.65,900.0,1200.0
2024,Mar,Navarai/Kodai,DHARMAPURI,Phaseolus lunatus,minor vegetables,Sandy loam,6.0,6.8,90.0,90.0,516.18,28.9,15.6,900.0,2000.0
2025,Apr,Navarai/Kodai,THENI,celery,greenleafy,Silt Loam to loamy,6.0,8.5,120.0,150.0,407.51,30.29,15.05,1000.0,1000.0
2023,Apr,Navarai/Kodai,CAUVERY,Lettuce,minor vegetables,Sandy loam,6.0,6.5,45.0,55.0,399.25,24.83,18.28,900.0,1200.0
2025,Jul,Kuruvai/Sornavari,THIRUPPUR,cauliflower,colecrops,LoamySandy,6.5,6.8,55.0,100.0,257.86,29.79,10.0,380.0,500.0
2021,Jan,Navarai/Kodai,HILLY REGIONS OF SHEVROY,watermelon,vegetables,Sandy,6.0,7.5,70.0,85.0,626.05,28.54,25.37,900.0,1200.0
2024,Oct,Samba/Thaladi,VILLUPURAM,Chekurmanis,minor vegetables,Sandy loam,5.5,7.5,90.0,120.0,514.54,36.73,26.75,900.0,1200.0
2023,Jun,Kuruvai/Sornavari,CAUVERY,Winged Bean,minor vegetables,Sandy loam,7.0,12.0,42.0,42.0,798.31,31.01,24.33,900.0,1200.0
2023,Jun,Kuruvai/Sornavari,KANCHEEPURAM,Asparagus,minor vegetables,Sandy loam,6.0,6.7,730.0,730.0,562.97,29.05,17.22,900.0,1200.0
2023,Feb,Navarai/Kodai,SALEM,panivaragu,millets,sandy loam to clays of black cotton soils,5.5,7.0,70.0,75.0,230.11,41.28,13.31,330.0,350.0
2023,Jun,Kuruvai/Sornavari,SIVAGANGAI,Phaseolus lunatus,minor vegetables,Sandy loam,6.0,6.8,90.0,90.0,663.98,28.38,19.73,900.0,2000.0
2024,Dec,Samba/Thaladi,MADURAI,Chekurmanis,minor vegetables,Sandy loam,5.5,7.5,90.0,120.0,524.43,35.61,26.95,900.0,1200.0
2025,Sep,Kuruvai/Sornavari,THENI,thinai,millets,"alluvial,loamy ",5.5,7.0,85.0,90.0,569.99,30.78,21.92,500.0,900.0
2025,Jun,Kuruvai/Sornavari,DINDIGUL,Coccinia,minor vegetables,Sandy loam,6.0,6.5,90.0,90.0,732.39,27.77,19.73,900.0,1200.0
2025,May,Navarai/Kodai,HILLY REGIONS OF SHEVROY,cauliflower,colecrops,LoamySandy,6.5,6.8,55.0,100.0,128.38,30.03,10.0,380.0,500.0
2022,Jan,Navarai/Kodai,THE NILGRIS,annual moringa,vegetables,Sandy loam,6.5,8.0,210.0,240.0,620.89,31.97,23.37,900.0,1200.0
2023,Apr,Navarai/Kodai,KANCHEEPURAM,cucumber,vegetables,Loamy,6.5,7.5,120.0,120.0,761.39,34.0,26.13,1200.0,1500.0
2022,Oct,Samba/Thaladi,ARIYALUR,sorghum,millets,well-drained loamy soils,6.0,7.5,95.0,105.0,187.0,40.23,16.52,450.0,650.0
2022,Jan,Navarai/Kodai,MADURAI,sunflower,oil seeds,"Loams, silt loams, clay loams, or silty clay loams",6.5,8.0,85.0,95.0,293.12,25.58,23.07,350.0,500.0
2022,Nov,Samba/Thaladi,SALEM,cucumber,vegetables,Loamy,6.5,7.5,120.0,120.0,483.66,36.18,24.64,1200.0,1500.0
2021,Sep,Kuruvai/Sornavari,PERAMBALUR,onion,vegetables, Any Loamy,5.8,6.5,100.0,120.0,92.22,25.69,20.93,350.0,550.0
2025,Apr,Navarai/Kodai,KRISHNAGIRI,cauliflower,colecrops,LoamySandy,6.5,6.8,55.0,100.0,241.02,25.45,10.0,380.0,500.0
2024,Jul,Kuruvai/Sornavari,THOOTHUKUDI,chinese potato,Root&tuber,well-drained soil,4.8,5.8,120.0,150.0,345.78,23.12,18.94,1000.0,1000.0
2021,Feb,Navarai/Kodai,KOLLI HILLS,french bean,vegetables,Well drained loamy soil,5.5,6.0,40.0,50.0,675.07,28.03,12.93,900.0,1200.0
2025,Jul,Kuruvai/Sornavari,KANCHEEPURAM,sweet sorghum,sugar crops,Well drained sandy loam and clayey loam soils ,6.0,8.5,115.0,125.0,248.37,30.85,25.59,500.0,600.0
2021,Jun,Kuruvai/Sornavari,CUDDALORE,Turnip,minor vegetables,Loamy soil,5.5,6.8,42.0,56.0,398.49,21.44,10.61,900.0,1200.0
2025,May,Navarai/Kodai,NAMAKAL,Cabbage,colecrops,LoamySandy,6.0,6.5,80.0,180.0,220.15,25.15,11.51,380.0,500.0
2023,Jul,Kuruvai/Sornavari,KARUR,capsicum,vegetables,Loamy soil/ Lateritic soil,5.5,7.0,60.0,60.0,703.87,29.8,14.49,500.0,1200.0
2021,Jun,Kuruvai/Sornavari,THENI,swordbean,pulses, well-drained sandy loams or sandy soils ,5.0,6.0,110.0,120.0,267.21,32.06,12.3,900.0,1500.0
2023,Feb,Navarai/Kodai,TIRUVARUR,cotton,fibre crop," black soils, (ii) red soils and (iii) alluvial soils.",7.0,8.0,135.0,140.0,401.69,31.24,21.01,700.0,1300.0
2025,Oct,Samba/Thaladi,SALEM,bitter gourd,vegetables,Well drained loamy soil,6.5,7.0,55.0,60.0,588.94,31.08,23.9,900.0,1200.0
2025,Sep,Kuruvai/Sornavari,ARIYALUR,ash gourd,vegetables,Sandy loam,6.0,6.7,120.0,120.0,536.58,29.51,23.62,900.0,1200.0
2024,Jun,Kuruvai/Sornavari,COIMBATORE,Cabbage,colecrops,LoamySandy,6.0,6.5,80.0,180.0,251.15,25.43,11.63,380.0,500.0
2025,May,Navarai/Kodai,ARIYALUR,sugarcane,sugar crops,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,6.5,8.0,300.0,330.0,710.57,25.43,23.82,1500.0,2500.0
2022,Jun,Kuruvai/Sornavari,DHARMAPURI,chowchow,vegetables,Loamy soil/ Lateritic soil,5.5,6.5,150.0,150.0,672.41,24.83,22.02,1200.0,1500.0
2021,Sep,Kuruvai/Sornavari,RAMANATHANPURAM,bitter gourd,vegetables,Well drained loamy soil,6.5,7.0,55.0,60.0,537.05,25.95,24.75,900.0,1200.0
2021,Aug,Kuruvai/Sornavari,CUDDALORE,bitter gourd,vegetables,Well drained loamy soil,6.5,7.0,55.0,60.0,308.41,29.3,24.44,900.0,1200.0
2025,Jun,Kuruvai/Sornavari,KANYAKUMARI,cucumber,vegetables,Loamy,6.5,7.5,120.0,120.0,800.27,35.11,24.94,1200.0,1500.0
2021,Jan,Navarai/Kodai,KANCHEEPURAM,Celery,minor vegetables,Sandy loam,5.8,6.8,120.0,150.0,270.83,24.94,18.48,900.0,1200.0
2021,Oct,Samba/Thaladi,KANCHEEPURAM,bellary onion,minor vegetables,Sandy loam,5.8,6.5,150.0,150.0,730.88,25.6,11.08,900.0,1200.0
2023,Jun,Kuruvai/Sornavari,CAUVERY,ash gourd,vegetables,Sandy loam,6.0,6.7,120.0,120.0,414.6,27.15,22.38,900.0,1200.0
2021,Apr,Navarai/Kodai,PUDUKKOTTAI,kudiraivali,millets,Loamy Soil,5.5,7.0,75.0,95.0,158.69,23.48,22.44,500.0,900.0
2025,Sep,Kuruvai/Sornavari,THIRUVALLUR,capsicum,vegetables,Loamy soil/ Lateritic soil,5.5,7.0,60.0,60.0,318.49,28.11,13.61,500.0,1200.0
2022,Feb,Navarai/Kodai,ARIYALUR,Phaseolus lunatus,minor vegetables,Sandy loam,6.0,6.8,90.0,90.0,594.93,28.78,16.22,900.0,2000.0
2021,Jul,Kuruvai/Sornavari,KARUR,maize,millets,temperate podzols to the leached red soils of the tropics. ,5.5,7.0,105.0,110.0,320.07,25.95,18.8,500.0,800.0
2024,Jan,Navarai/Kodai,THE NILGRIS,cluster bean,vegetables,Sandy Loam,7.0,8.5,60.0,90.0,553.12,26.45,19.18,900.0,1200.0
2025,Aug,Kuruvai/Sornavari,THIRUCHIRAPALLI,bhendi,vegetables,Loamy soil/ Lateritic soil,6.0,6.8,55.0,65.0,1048.56,26.17,26.59,1200.0,2200.0
2021,Dec,Samba/Thaladi,THIRUCHIRAPALLI,colocasia,Root&tuber,Well grained deep loamy moist and alluviual soil,5.5,7.0,150.0,180.0,649.06,35.92,22.56,1000.0,1000.0
2025,Apr,Navarai/Kodai,DHARMAPURI,cucumber,vegetables,Loamy,6.5,7.5,120.0,120.0,657.74,30.5,28.08,1200.0,1500.0
2023,Jul,Kuruvai/Sornavari,TANJORE,onion,vegetables, Any Loamy,5.8,6.5,100.0,120.0,284.48,25.96,19.56,350.0,550.0
2024,Dec,Samba/Thaladi,CHENGLEPUT,cowpea,pulses, well-drained sandy loams or sandy soils ,5.0,6.5,60.0,90.0,318.09,26.51,22.18,400.0,700.0
2022,Aug,Kuruvai/Sornavari,SALEM,cotton,fibre crop," black soils, (ii) red soils and (iii) alluvial soils.",7.0,8.0,135.0,140.0,805.34,27.73,23.05,700.0,1300.0
2023,Jan,Navarai/Kodai,DINDIGUL,bengalgram,pulses,medium to heavy black soil,5.5,7.0,90.0,120.0,590.81,26.0,20.19,650.0,1000.0
2024,Jun,Kuruvai/Sornavari,ARIYALUR,ribbed gourd,vegetables,Sandy Loam,6.5,7.5,125.0,125.0,466.35,35.78,23.3,900.0,1200.0
2022,Sep,Kuruvai/Sornavari,DINDIGUL,Winged Bean,minor vegetables,Sandy loam,7.0,12.0,42.0,42.0,410.08,29.3,26.15,900.0,1200.0
2023,May,Navarai/Kodai,PERAMBALUR,guinea grass,forage crops,Well drained sandy loam and clayey loam soils ,5.0,7.0,45.0,55.0,275.56,33.1,17.6,1000.0,480.0
2024,Apr,Navarai/Kodai,THOOTHUKUDI,Chinese cabbage,minor vegetables,Sandy loam,5.5,7.0,50.0,80.0,642.74,24.94,18.18,900.0,1200.0
2024,Aug,Kuruvai/Sornavari,MADURAI,fodder cowpea,forage crops,Well drained sandy loam and clayey loam soils ,5.0,6.5,50.0,65.0,115.55,28.65,21.14,300.0,350.0
2021,Mar,Navarai/Kodai,KRISHNAGIRI,panivaragu,millets,sandy loam to clays of black cotton soils,5.5,7.0,70.0,75.0,193.08,43.11,13.16,330.0,350.0
2021,Oct,Samba/Thaladi,THIRUNELVELI,velimasal,forage crops,Well drained sandy loam and clayey loam soils ,5.8,7.0,45.0,55.0,96.21,32.45,29.42,300.0,350.0
2024,Oct,Samba/Thaladi,THIRUCHIRAPALLI,ragi,millets,"red, black, sandy, loamy and shallow black soils.",5.0,8.2,100.0,120.0,300.09,27.76,14.8,700.0,1200.0
2023,Nov,Samba/Thaladi,CAUVERY,cowpea,pulses, well-drained sandy loams or sandy soils ,5.0,6.5,60.0,90.0,138.83,31.06,24.63,400.0,700.0
2021,Aug,Kuruvai/Sornavari,DINDIGUL,amaranthus,greenleafy,Silt Loam to loamy,6.5,7.5,70.0,75.0,515.0,29.53,22.97,1000.0,1000.0
2023,Feb,Navarai/Kodai,ERODE,snake gourd,vegetables,Loamy soil/ Lateritic soil,6.0,6.7,90.0,90.0,471.99,25.52,17.76,900.0,1200.0
2021,Oct,Samba/Thaladi,JAWAD HILLS,Basella,minor vegetables,Sandy loam,5.5,8.0,70.0,70.0,265.11,31.63,15.74,900.0,1200.0
2023,Dec,Samba/Thaladi,THIRUPPUR,Mint,minor vegetables,Loamy soil,6.5,7.0,100.0,120.0,412.8,25.71,24.5,1000.0,1100.0
2023,Feb,Navarai/Kodai,RAMANATHANPURAM,bottle gourd,vegetables,Sandy loam,6.0,6.7,120.0,120.0,647.86,25.62,20.41,900.0,1200.0
2023,Mar,Navarai/Kodai,VELLORE,broadbean,vegetables,Well drained loamy soil,5.5,6.0,80.0,100.0,706.33,24.93,13.84,900.0,1200.0
2022,May,Navarai/Kodai,KANYAKUMARI,cumbu napier hybrid,forage crops,Well drained sandy loam and clayey loam soils ,5.0,8.6,45.0,55.0,648.52,26.22,21.92,800.0,1000.0
2023,Nov,Samba/Thaladi,MADURAI,sweet sorghum,sugar crops,Well drained sandy loam and clayey loam soils ,6.0,8.5,115.0,125.0,247.86,30.27,26.84,500.0,600.0
2022,Feb,Navarai/Kodai,THENI,cowpea,pulses, well-drained sandy loams or sandy soils ,5.0,6.5,60.0,90.0,206.35,26.1,20.17,400.0,700.0
2024,Dec,Samba/Thaladi,VELLORE,Winged Bean,minor vegetables,Sandy loam,7.0,12.0,42.0,42.0,568.51,31.29,25.13,900.0,1200.0
2023,Nov,Samba/Thaladi,SIVAGANGAI,tomato,vegetables,Sandy loam,6.5,7.5,90.0,140.0,214.25,28.58,18.24,600.0,800.0
2023,Nov,Samba/Thaladi,SALEM,wheat,cereals,Well Drained,6.0,7.0,80.0,90.0,396.98,25.05,25.64,450.0,650.0
2023,Feb,Navarai/Kodai,VELLORE,annual moringa,vegetables,Sandy loam,6.5,8.0,210.0,240.0,699.61,32.37,29.99,900.0,1200.0
2024,Jan,Navarai/Kodai,CHENGLEPUT,tinda,vegetables,Sandy loam,6.5,7.5,70.0,70.0,314.36,28.51,27.93,900.0,1200.0
